,endTime,artistName,trackName,msPlayed
941,2023-11-29 16:59,Mia Double,Relaxed,90434
942,2023-11-29 16:59,La Place,Des perles et des cendres,35625
943,2023-11-29 17:01,LYNN,Tes petites fesses,110200
944,2023-11-29 17:02,Konoba,Interlude I,62600
945,2023-11-29 17:05,Myra,SUR LE COEUR,155368
946,2023-11-29 17:07,Vendou,Sérendipité,159165
947,2023-11-29 17:09,ZOLA,peanut,112800
948,2023-11-29 17:10,Highstart music,Na God dey bless man,63125
949,2023-11-29 17:12,YPL Johnny,Can't Let Go,68388
950,2023-11-29 17:13,Jaydonclover,Emptypromises (Interlude),81040
951,2023-11-29 17:16,Myra,des bisous,172052
952,2023-11-29 17:18,LYNN,Qu'en est-il ?,123514
953,2023-11-29 17:19,Oscar Emch,Down,65430
954,2023-11-29 17:22,Jane Color,Relaxing Brown Noise 256 Hz Smooth Q,179000
955,2023-11-29 17:25,Deepnoum,Private Jet Sleep,199000
956,2023-11-29 17:28,The BD Noise Maker,Focused By The Brown Noise,168000
957,2023-11-29 17:31,Focus Noise,Dreamy Brown Noise,183500
958,2023-11-29 17:33,Julia Sono,Nature Sounds & Brown Noise,159000
959,2023-11-29 17:36,Evolysium,Dozy Brown,175500
960,2023-11-29 17:39,Everywhere Brown Noise,Brown Noise Sleep,218000
961,2023-11-29 17:42,Bits & Noise,Brown Low Frequencies,141920
962,2023-11-29 17:44,Naturelle,Water Brown Noise,141000
963,2023-11-29 17:46,Audio Receptors,Brown Noise for a Better Sleep,144000
964,2023-11-29 17:48,Trap Of Sounds,Brown Noise Serenity,141920
965,2023-11-29 17:50,Breez Bing,Mother Nature Sings The Brown Noise,144000
966,2023-11-29 17:53,Ambient Eclipse,Ambient Brown 150 Hz Soft Q,182624
967,2023-11-29 17:56,BBVB,Brown Noise Intelligence,192000
968,2023-11-29 18:00,The Frequency Shifters,Brown Noise for the Sleep Deprived,219000
969,2023-11-29 18:03,The Brownian Sleepers,Brown Noise Dreamer,182573
970,2023-11-29 18:04,Yamê,Call of Valhalla,37510
971,2023-11-29 18:04,Monsieur Nov,Dernier je t'aime,2110
972,2023-11-29 18:08,Dalí,Valentina,70060
973,2023-11-30 12:39,Sorai,blurred,109277
974,2023-11-30 12:41,W8lss,Beauty,96829
975,2023-11-30 12:43,Hammocks & Lime,Bar Breeze,134609
976,2023-11-30 12:45,sunala.,New Season,113994
977,2023-11-30 12:47,Breakfast For Brunch,Pineapple Buddies,113994
978,2023-11-30 12:49,Galva-Nice,Who's Driving?,124770
979,2023-11-30 12:51,fluffy,till the morning,150207
980,2023-11-30 12:54,G:sson,Shifting Sands,137160
981,2023-11-30 12:56,Gooee,After Hours,123385
982,2023-11-30 12:58,uniqlesse,no worriezz,129879
983,2023-11-30 12:59,Soulflu,high above,97472
984,2023-11-30 13:16,chill.farm,Lost Without You,136501
985,2023-11-30 13:19,Duos On Mars,Spin Free,135713
986,2023-11-30 13:20,Alek Faith,Friday Dazed,111410
987,2023-11-30 13:23,Protier,Vibe Check,138826
988,2023-11-30 13:25,Mount Dreamer,Sugar Kane,141001
989,2023-11-30 13:27,Slow Bounce,less-than-flattering,107230
990,2023-11-30 13:29,Slacker Jack's,Howzit?,138596
991,2023-11-30 13:31,Idris Kelly,Lo-fi Love Letters,117626
992,2023-11-30 13:33,Wavy Naps,Hope even more,120710
993,2023-11-30 13:34,A & C,Ayways,93824
994,2023-11-30 13:36,H I K E,yo!,100286
995,2023-11-30 13:38,Cal Credence,Lush,141010
996,2023-11-30 13:40,Fritz Pants,Sayuri,128998
997,2023-11-30 13:43,Blackburri,She Ski Lifts My Spirits,162003
998,2023-11-30 13:45,Loomington,Hazel Eyes,136000
999,2023-11-30 13:47,eze east,Melt,106700
1000,2023-11-30 13:49,merīkurisumasu!,The Day Before Yesterday,114320
1001,2023-11-30 13:51,Rustique Beats,late night walking,107540
1002,2023-11-30 13:53,Pi Teddy,Autumn Stroll,112670
1003,2023-11-30 13:55,J0pie,Medow,120283
1004,2023-11-30 13:57,Sid Southside,You Look Pretty,159821
1005,2023-11-30 14:00,Breakfast For Brunch,Maca,138870
1006,2023-11-30 14:02,love_eight,projection,143884
1007,2023-11-30 14:05,Vanilla Beach,Lemme Just Sunbleach (All Day All Night),162809
1008,2023-11-30 14:07,Stacy Bridge,visions,138416
1009,2023-11-30 14:09,J0pie,all the stars in the sky,133500
1010,2023-11-30 14:11,Rosa Mahoney,Guidance,127215
1011,2023-11-30 14:14,Brief & Breezy,Foyer,152315
1012,2023-11-30 14:16,bdazzled.,fantasize,145491
1013,2023-11-30 14:18,Lucavietski,We Are Love,98812
1014,2023-11-30 14:20,Praizee,seven,129984
1015,2023-11-30 14:22,wovels tune,On Empty,123025
1016,2023-11-30 14:24,the tofu paradigm,mushroom clouds,145571
1017,2023-11-30 14:27,Cmd q,Blueprints,131038
1018,2023-11-30 14:29,Wizz Waxx,Allow It,142149
1019,2023-11-30 14:30,Avenue Arts,no rain today,67601
1020,2023-11-30 14:31,tenkousei.,Miniscule,84979
1021,2023-11-30 16:01,Barbara Pravi,Voilà,1962
1022,2023-11-30 16:05,Jane Color,Relaxing Brown Noise 256 Hz Smooth Q,179000
1023,2023-11-30 16:49,Deepnoum,Private Jet Sleep,118304
1024,2023-11-30 16:52,Luan Santana,MORENA,193221
1025,2023-11-30 16:53,Dadju,Ima,77008
1026,2023-11-30 16:54,Sleeping At Last,Atom 1,62293
1027,2023-11-30 17:05,Grace Carter,Riot,38176
1028,2023-12-01 08:25,Grace Carter,Riot,168816
1029,2023-12-01 08:27,THEY.,Broken (feat. Jessie Reyez),135480
1030,2023-12-01 08:30,ROSALÍA,BESO,194543
1031,2023-12-01 08:32,Tate McRae,greedy,131872
1032,2023-12-01 08:35,Vacra,Tiki Taka,174829
1033,2023-12-01 08:39,Josman,J’allume,204138
1034,2023-12-01 08:41,Marizu,No One,154351
1035,2023-12-01 08:44,Tate McRae,rubberband,147713
1036,2023-12-01 08:46,Joseph Solomon,Save the Love,149629
1037,2023-12-01 08:48,Victor Thompson,THIS YEAR (Blessings) - Speed Up,90161
1038,2023-12-01 09:21,Slacker Jack's,apple dumplins,145680
1039,2023-12-01 09:22,WFPB,Plant Haze,3407
1040,2023-12-01 09:22,Cutecake,Swamplands,3657
1041,2023-12-01 09:23,Cutecake,Sunkiss,100227
1042,2023-12-01 09:27,Cutecake,Swamplands,136000
1043,2023-12-01 09:29,Cutecake,Return Of The Bug,132000
1044,2023-12-01 09:31,Cutecake,Set 26,127801
1045,2023-12-01 09:33,Cutecake,Walk The Dog,139340
1046,2023-12-01 09:35,Cutecake,Moon People,124431
1047,2023-12-01 09:38,Cutecake,My Kind Of Club,138080
1048,2023-12-01 09:40,Cutecake,Waterlily,117571
1049,2023-12-01 09:42,Cutecake,Leaning Back,118318
1050,2023-12-01 09:44,Cutecake,Bliss Through Repetition,124705
1051,2023-12-01 09:46,Cutecake,Return Of The Cake,114527
1052,2023-12-01 09:48,Cutecake,One More Time,125190
1053,2023-12-01 09:50,Cutecake,Gnarly Harley,117207
1054,2023-12-01 09:52,Cutecake,Elise,118676
1055,2023-12-01 09:54,Cutecake,Smartypants,114742
1056,2023-12-01 09:55,Cutecake,Alien Invasion But They're Nice,111348
1057,2023-12-01 09:58,Cutecake,Swamplands,136000
1058,2023-12-01 10:04,Cutecake,Return Of The Bug,132000
1059,2023-12-01 10:06,Cutecake,Waterlily,117571
1060,2023-12-01 10:08,Cutecake,Set 26,127801
1061,2023-12-01 10:10,Cutecake,Waterlily,117571
1062,2023-12-01 10:12,Cutecake,Chewin' On A Straw,132328
1063,2023-12-01 16:56,Smeels,Jusqu'au platinum,153914
1064,2023-12-01 16:59,KAYTRANADA,Vex Oh feat. GoldLink & Ari PenSmith,162146
1065,2023-12-01 17:02,Ayra Starr,Rush,185093
1066,2023-12-01 17:06,Marizu,Present Helper,218388
1067,2023-12-01 17:09,Manuel Turizo,La Nota,216107
1068,2023-12-01 17:12,Charlotte Cardin,Feel Good,163472
1069,2023-12-01 17:14,Victor Thompson,THIS YEAR (Blessings),126206
1070,2023-12-01 17:16,Cat Burns,ghosting,144371
1071,2023-12-01 17:19,B Young,Distant,150170
1072,2023-12-01 17:22,Majeeed,Smile For Me,158484
1073,2023-12-01 17:25,Giveon,Lost Me,180953
1074,2023-12-01 17:28,Loreen,Tattoo,183374
1075,2023-12-01 18:01,OneRepublic,I Ain't Worried (feat. Becky G) - Latin Version,108103
1076,2023-12-01 18:06,Fireboy DML,Vibration,198461
1077,2023-12-01 18:37,Giveon,For Tonight,17829
1078,2023-12-01 18:37,Camélia Jordana,Je reste calme,172813
1079,2023-12-01 18:41,Masego,Mystery Lady,229237
1080,2023-12-01 18:45,Drake,In My Feelings,217925
1081,2023-12-01 18:48,Reo Cragun,On My Way,202871
1082,2023-12-01 18:49,Breakbot,Baby I'm Yours,29112
1083,2023-12-03 09:11,Cutecake,Walk The Dog,139340
1084,2023-12-03 09:13,Cutecake,Return Of The Bug,132000
1085,2023-12-03 09:17,Cutecake,Diego's Movin' In,141426
1086,2023-12-03 09:19,Cutecake,Sunkiss,100227
1087,2023-12-03 09:21,Cutecake,Baby Talk,130261
1088,2023-12-03 09:23,Cutecake,Going Back,118886
1089,2023-12-03 09:25,Cutecake,Bliss Through Repetition,124705
1090,2023-12-03 09:27,Cutecake,Moon People,124431
1091,2023-12-03 09:29,Cutecake,Daytrip,121738
1092,2023-12-03 09:31,Cutecake,Leaning Back,118318
1093,2023-12-03 09:33,Cutecake,So Soon,107611
1094,2023-12-03 09:35,Cutecake,My Kind Of Club,138080
1095,2023-12-03 09:38,Cutecake,Love Letter,158250
1096,2023-12-03 09:40,Cutecake,I Go Up To Enjoy The View,129176
1097,2023-12-03 09:43,Cutecake,I'll Go To Italy And See For Myself,166588
1098,2023-12-03 09:45,Cutecake,Swamplands,136000
1099,2023-12-03 09:47,Waldmann,Memories,110000
1100,2023-12-03 09:49,Skeptika,Windy Seasons,111000
1101,2023-12-03 09:51,Birds Of The West,Sleepy Friday,134583
1102,2023-12-03 09:53,Danæ,Stargazing,154934
1103,2023-12-03 09:56,SamuW,Blush Blossoms,143850
1104,2023-12-03 09:57,Alejo,Badujazz,100963
1105,2023-12-03 10:00,SanelliX,Old Keys,146096
1106,2023-12-03 10:02,Pixie Dust,Harlem,130951
1107,2023-12-03 10:04,Inf,Don't Let It Cloud Your View,111818
1108,2023-12-03 10:09,W8lss,kambina,105981
1109,2023-12-03 10:12,Grmmr.126,G-Jazz,132000
1110,2023-12-03 10:14,Platinum Dust,Winning At Life,119264
1111,2023-12-03 10:15,Iassu,Withered Flowers,97777
1112,2023-12-03 10:17,FLKS,Shallow Breeze,123037
1113,2023-12-03 10:19,Bird Svensøn,Avenue,98822
1114,2023-12-03 10:21,Kasimir,Waiting For Tea,107200
1115,2023-12-03 10:23,MF Eistee,wake up,125121
1116,2023-12-03 10:25,W8lss,Beauty,111767
1117,2023-12-03 10:27,Breakfast For Brunch,Pineapple Buddies,118500
1118,2023-12-03 10:29,Cmd q,Empire Faith Building,113666
1119,2023-12-03 10:30,Platinum Dust,Count Basic,108068
1120,2023-12-03 10:32,Kasimir,Kasimodo,99000
1121,2023-12-03 10:34,MF Eistee,Mont Blanc,85333
1122,2023-12-03 10:36,Birds Of The West,Garden View,117142
1123,2023-12-03 10:37,tenkousei.,Miniscule,92318
1124,2023-12-03 10:39,Mozzie,Hometown,126750
1125,2023-12-03 10:42,Platinum Dust,It's Our Time,128143
1126,2023-12-03 10:43,Seaspray,Fermata Rework,109218
1127,2023-12-03 10:45,Jost Esser,Coffee In The Morning,106990
1128,2023-12-03 13:59,Kimmø,Nusa Dua,140139
1129,2023-12-03 14:01,Iassu,Midnight Dinner,112207
1130,2023-12-03 14:03,Kasimir,Beachtime,109125
1131,2023-12-03 14:05,Loomington,Fresh 6.8?,122247
1132,2023-12-04 08:58,Breakbot,Baby I'm Yours,186323
1133,2023-12-04 09:02,Hearts & Colors,Lighthouse - Andrelli Remix,218446
1134,2023-12-04 09:06,Sage The Gemini,Gas Pedal - Remix,279866
1135,2023-12-04 09:09,J Balvin,Mi Gente,147227
1136,2023-12-04 09:13,Travis Scott,STOP TRYING TO BE GOD,281193
1137,2023-12-04 09:16,Mozzie,Now or Never,117167
1138,2023-12-05 11:53,Travis Scott,STOP TRYING TO BE GOD,2229
1139,2023-12-05 11:56,Lomepal,Ça compte pas,197973
1140,2023-12-05 11:58,Sopico,Unplugged #2: Heat,136916
1141,2023-12-05 11:59,¿Téo?,Thru My Hair,23183
1142,2023-12-05 12:03,Lomepal,X-men,249560
1143,2023-12-05 12:06,Maikel Delacalle,De Antes,179638
1144,2023-12-05 12:09,Cautious Clay,Karma & Friends,165306
1145,2023-12-05 12:11,The Weeknd,Privilege,170573
1146,2023-12-05 12:13,carbeau,Mare Nero,68048
1147,2023-12-05 12:17,J Balvin,Ahora,254720
1148,2023-12-05 13:05,Kevin Garrett,Never Knock,275546
1149,2023-12-05 13:08,Damso,Ipséité - Bonus Track,208357
1150,2023-12-05 13:11,Rilès,Fucklalife,162446
1151,2023-12-05 13:31,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",192560
1152,2023-12-05 13:40,Khalid,Better,229400
1153,2023-12-05 13:43,Billie Eilish,when the party's over,196077
1154,2023-12-05 13:49,Avicii,Fades Away (feat. Noonie Bao),24655
1155,2023-12-06 11:18,aupinard,quel type de vibe?,116435
1156,2023-12-06 11:21,Népal,Babylone,207546
1157,2023-12-06 11:24,Disiz,OH MADELEINE,158853
1158,2023-12-06 11:25,Senamo,Fleurs du mal,86093
1159,2023-12-06 11:27,Krisy,AU CLUB,108805
1160,2023-12-06 11:29,Ryan Koffi,Tristesse Business,103359
1161,2023-12-06 11:31,Luidji,Pour deux âmes solitaires (Part.1),129717
1162,2023-12-06 11:33,aupinard,j'ai encore rêvé d'elle,83009
1163,2023-12-06 11:34,Konoba,Interlude I,62600
1164,2023-12-06 11:36,Disiz,ALL IN,146906
1165,2023-12-06 11:40,Nekfeu,Ciel noir,253026
1166,2023-12-06 11:43,Krisy,C'EST UN MOOD,156923
1167,2023-12-06 11:44,Kaky,Juste toi,79760
1168,2023-12-06 11:46,Ryan Koffi,la flèche,111636
1169,2023-12-06 11:48,aupinard,introdução,91498
1170,2023-12-06 11:52,Zuukou mayzie,Je t'aime si je peux (Interlude),70178
1171,2023-12-06 11:53,Disiz,C'EST LE LOVE MAGUEULE,100666
1172,2023-12-06 11:58,Nekfeu,Compte les hommes,250946
1173,2023-12-06 12:01,Krisy,Erotiquement votre,176538
1174,2023-12-06 12:02,Moji x Sboy,EDWARD,83606
1175,2023-12-06 12:05,Yamê,Call of Valhalla,173826
1176,2023-12-06 12:06,aupinard,c'est tout moi,89596
1177,2023-12-06 12:09,Tsew The Kid,Cigarette,161851
1178,2023-12-06 12:10,Disiz,SUBLIME,82216
1179,2023-12-06 12:15,Nekfeu,Elle pleut,286520
1180,2023-12-06 12:18,Krisy,Julio & sa gogo danseuse,183813
1181,2023-12-06 12:20,Bekar,Magenta,105786
1182,2023-12-06 12:29,Barbara Pravi,Voilà,14256
1183,2023-12-06 12:31,aupinard,texto,142429
1184,2023-12-06 12:34,Zuukou mayzie,Vincent,166153
1185,2023-12-06 12:37,Disiz,CONS’ DE LOVE,165826
1186,2023-12-06 12:41,Nekfeu,De mon mieux,228413
1187,2023-12-06 12:44,Krisy,sensuellement vôtre,185205
1188,2023-12-06 12:46,Bekar,A minuit,132750
1189,2023-12-06 12:48,Sopico,Unplugged #2: Heat,136916
1190,2023-12-06 12:50,aupinard,jeu pour enfant,117217
1191,2023-12-06 12:53,Moji x Sboy,AMOUR SEXTASY,165085
1192,2023-12-06 12:56,Disiz,DANDY OG,173960
1193,2023-12-06 12:59,Nekfeu,Voyage léger,202693
1194,2023-12-06 13:03,Krisy,Jeune Julio,203910
1195,2023-12-06 13:05,Bekar,Vide sentimental,133933
1196,2023-12-06 13:08,Luidji,Tu le mérites,169659
1197,2023-12-06 13:09,aupinard,bossa nova,106630
1198,2023-12-06 13:11,Deen Burbigo,CERCLE VICIEUX,121101
1199,2023-12-06 13:14,Disiz,DISPO ?,145280
1200,2023-12-06 13:18,Nekfeu,La ballade du Frémont,237106
1201,2023-12-06 13:21,Krisy,QUAND LE CIEL TOMBE,171931
1202,2023-12-06 13:23,LYNN,Qu'en est-il ?,123514
1203,2023-12-06 13:24,Smeels,INDISCRET,54612
1204,2023-12-06 13:26,aupinard,quel type de vibe?,116435
1205,2023-12-06 13:26,Moji x Sboy,MÉLANGÉ,26958
1206,2023-12-06 13:30,Taylor Swift,Welcome To New York (Taylor's Version),212600
1207,2023-12-06 13:34,Taylor Swift,Blank Space (Taylor's Version),231833
1208,2023-12-06 13:37,Taylor Swift,Style (Taylor's Version),231000
1209,2023-12-06 13:41,Taylor Swift,Out Of The Woods (Taylor's Version),235800
1210,2023-12-06 13:45,Taylor Swift,All You Had To Do Was Stay (Taylor's Version),193289
1211,2023-12-06 13:48,Taylor Swift,Shake It Off (Taylor's Version),219209
1212,2023-12-06 13:52,Taylor Swift,I Wish You Would (Taylor's Version),207650
1213,2023-12-06 13:55,Taylor Swift,Bad Blood (Taylor's Version),211103
1214,2023-12-06 13:59,Taylor Swift,Wildest Dreams (Taylor's Version),205738
1215,2023-12-07 08:52,Disiz,OH MADELEINE,158853
1216,2023-12-07 08:54,aupinard,texto,142429
1217,2023-12-07 08:56,Bekar,Magenta,105786
1218,2023-12-07 09:00,Smeels,Cachemire,195172
1219,2023-12-07 09:02,Primero,Fourmilière,174800
1220,2023-12-07 09:05,Zuukou mayzie,Vincent,166153
1221,2023-12-07 09:08,Disiz,CONS’ DE LOVE,165826
1222,2023-12-07 09:10,Krisy,AU CLUB,108805
1223,2023-12-07 09:12,Bekar,A minuit,132750
1224,2023-12-07 09:30,Nekfeu,Plume,226239
1225,2023-12-07 09:33,Smeels,Bleu ciel,168000
1226,2023-12-07 09:37,Swing,Rivage,228391
1227,2023-12-07 09:39,Disiz,C'EST LE LOVE MAGUEULE,100666
1228,2023-12-07 09:41,IZAID,Gris,124624
1229,2023-12-07 10:05,Bekar,Vide sentimental,133933
1230,2023-12-07 10:07,Luidji,Pour deux âmes solitaires (Part.1),129717
1231,2023-12-07 10:14,Gros Mo,Paradis Artificiel,252006
1232,2023-12-07 10:18,Disiz,QUARANTE-CINQ,226880
1233,2023-12-07 10:20,Smeels,INDISCRET,133224
1234,2023-12-07 10:23,Nekfeu,De mes cendres,216226
1235,2023-12-07 10:25,JeanJass,Mes jambes,117555
1236,2023-12-07 10:30,Swing,Soon,241960
1237,2023-12-07 10:32,Disiz,POIDS LOURD,171306
1238,2023-12-07 10:35,Bekar,Un matelas sur le sol,128280
1239,2023-12-07 10:36,Smeels,Par amour et pour le geste,64540
1240,2023-12-07 10:37,Bekar,Magenta,105786
1241,2023-12-07 10:38,Nekfeu,Vinyle,22943
1242,2023-12-07 10:40,Bekar,La branche,144959
1243,2023-12-07 10:45,Bekar,59dB,133933
1244,2023-12-07 10:48,Bekar,DEHØRS,164453
1245,2023-12-07 10:50,Bekar,Le film de ma vie,7444
1246,2023-12-07 10:50,Bekar,Un matelas sur le sol,128280
1247,2023-12-07 12:06,Cutecake,Sunkiss,100227
1248,2023-12-07 12:09,Cutecake,Swamplands,136000
1249,2023-12-07 12:11,Cutecake,Return Of The Bug,132000
1250,2023-12-07 12:13,Cutecake,Return Of The Cake,114527
1251,2023-12-07 12:15,Cutecake,Set 26,127801
1252,2023-12-07 12:17,Cutecake,Walk The Dog,139340
1253,2023-12-07 12:19,Cutecake,Moon People,124431
1254,2023-12-07 12:21,Cutecake,Bliss Through Repetition,124705
1255,2023-12-07 12:23,Cutecake,Waterlily,117571
1256,2023-12-07 12:26,Cutecake,My Kind Of Club,138080
1257,2023-12-07 12:27,Cutecake,Return Of The Cake,114527
1258,2023-12-07 13:18,Cutecake,One More Time,86731
1259,2023-12-07 13:19,Bekar,Le film de ma vie,9404
1260,2023-12-07 13:51,Nemir,Ça sert,220837
1261,2023-12-07 13:53,Krisy,C'EST UN MOOD,156923
1262,2023-12-07 13:56,Tsew The Kid,Cigarette,161851
1263,2023-12-07 13:58,Smeels,Rose,111113
1264,2023-12-07 16:19,Cutecake,Sunkiss,597
1265,2023-12-08 07:58,Kina,Get You The Moon (feat. Snøw),179080
1266,2023-12-08 08:01,Lartiste,Catchu Catchu,213576
1267,2023-12-08 08:08,Drop Lone,All This Time,369606
1268,2023-12-08 08:10,Bruno Major,Wouldn't Mean A Thing,174167
1269,2023-12-08 08:13,Bazzi,Paradise,169038
1270,2023-12-08 08:16,YG Pablo,AVM,159468
1271,2023-12-08 08:19,MHD,Bella,183745
1272,2023-12-08 08:23,Zion & Lennox,Otra vez (feat. J Balvin),209453
1273,2023-12-08 11:48,Oliver Riot,Harder,80943
1274,2023-12-08 11:50,Lost Frequencies,Where Are You Now,148197
1275,2023-12-08 11:55,Nemir,F.M.E,148984
1276,2023-12-08 11:58,M.I.L.K.,Time For Reinvention,185003
1277,2023-12-08 12:00,BABY GRAVY,Welcome to Chilis,157500
1278,2023-12-08 12:02,Zhavia,Deep Down,76634
1279,2023-12-08 17:00,Rihanna,We Found Love,213530
1280,2023-12-08 17:01,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) [Remix],83313
1281,2023-12-08 17:05,Rihanna,Love On The Brain,224000
1282,2023-12-08 17:06,Robin Schulz,Sugar (feat. Francesco Yates),51910
1283,2023-12-08 17:07,DJ Snake,Let Me Love You,26308
1284,2023-12-08 17:11,The Weeknd,Starboy,18134
1285,2023-12-08 17:11,Khalid,Location,12366
1286,2023-12-08 17:11,Jack Ü,Where Are Ü Now (with Justin Bieber),250285
1287,2023-12-08 17:13,Bazzi,Mine,131064
1288,2023-12-08 17:14,Major Lazer,Cold Water (feat. Justin Bieber & MØ),54427
1289,2023-12-08 17:19,Rihanna,Umbrella,275986
1290,2023-12-08 17:22,Justin Bieber,Sorry,200786
1291,2023-12-08 17:26,Khalid,Love Lies (with Normani),201707
1292,2023-12-08 17:28,Hermitude,The Buzz,170821
1293,2023-12-08 17:31,Drake,One Dance,173986
1294,2023-12-08 17:32,The Weeknd,Can't Feel My Face,9368
1295,2023-12-08 17:36,Rihanna,Needed Me,191600
1296,2023-12-08 17:37,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,98195
1297,2023-12-09 12:52,Zhavia,Deep Down,2217
1298,2023-12-09 12:54,Cutecake,Sunkiss,100227
1299,2023-12-09 12:56,Cutecake,Swamplands,136000
1300,2023-12-09 12:58,Cutecake,Return Of The Cake,114527
1301,2023-12-09 13:02,Cutecake,Return Of The Bug,246698
1302,2023-12-09 13:05,Cutecake,Walk The Dog,139340
1303,2023-12-10 08:52,Russ,Tell Me Why,142013
1304,2023-12-10 08:55,Drake,One Dance,173986
1305,2023-12-10 08:57,24kGoldn,Mood (feat. iann dior),140533
1306,2023-12-10 08:57,Cutecake,Set 26,111618
1307,2023-12-10 09:00,Travis Scott,YOSEMITE,150043
1308,2023-12-10 09:05,Rihanna,Love On The Brain,224000
1309,2023-12-10 09:08,THEY.,Broken (feat. Jessie Reyez),135480
1310,2023-12-10 09:12,Reo Cragun,On My Way,202871
1311,2023-12-10 09:16,Frank Ocean,Pink + White,184516
1312,2023-12-10 09:20,A$AP Rocky,Sundress,158205
1313,2023-12-10 09:22,Arizona Zervas,ROXANNE,163636
1314,2023-12-10 09:27,Russ,Parkstone Drive,107643
1315,2023-12-10 09:35,Travis Scott,YOSEMITE,150043
1316,2023-12-10 09:42,THEY.,Broken (feat. Jessie Reyez),970
1317,2023-12-10 09:42,Reo Cragun,On My Way,3810
1318,2023-12-10 09:42,Rihanna,Love On The Brain,190066
1319,2023-12-10 09:46,Frank Ocean,Lost,234093
1320,2023-12-10 09:51,The Weeknd,Call Out My Name,183786
1321,2023-12-10 13:24,Cutecake,Sunkiss,100227
1322,2023-12-10 13:27,Cutecake,Swamplands,136000
1323,2023-12-10 13:28,Cutecake,Return Of The Cake,114527
1324,2023-12-10 13:31,Cutecake,Return Of The Bug,132000
1325,2023-12-10 13:33,Cutecake,Walk The Dog,139340
1326,2023-12-10 13:35,Cutecake,Set 26,127801
1327,2023-12-10 17:04,Cutecake,Moon People,124431
1328,2023-12-10 17:06,Cutecake,Bliss Through Repetition,124705
1329,2023-12-10 17:08,Cutecake,Leaning Back,118318
1330,2023-12-10 17:10,Cutecake,Waterlily,117571
1331,2023-12-10 17:12,Cutecake,Return Of The Cake,114527
1332,2023-12-10 17:14,Cutecake,One More Time,125190
1333,2023-12-10 17:16,Cutecake,Gnarly Harley,117207
1334,2023-12-10 17:18,Cutecake,Elise,118676
1335,2023-12-10 17:20,Cutecake,Smartypants,114742
1336,2023-12-10 17:22,Cutecake,Alien Invasion But They're Nice,111348
1337,2023-12-10 17:24,Cutecake,Swamplands,136000
1338,2023-12-10 17:26,Cutecake,Return Of The Bug,132000
1339,2023-12-10 17:28,Cutecake,Waterlily,117571
1340,2023-12-10 17:30,Cutecake,Set 26,127801
1341,2023-12-10 17:32,Cutecake,Waterlily,117571
1342,2023-12-10 17:34,Cutecake,Chewin' On A Straw,132328
1343,2023-12-10 17:37,Cutecake,Walk The Dog,139340
1344,2023-12-10 17:39,Cutecake,Return Of The Bug,132000
1345,2023-12-10 17:41,Cutecake,Diego's Movin' In,141426
1346,2023-12-10 17:43,Cutecake,Sunkiss,100227
1347,2023-12-10 17:45,Cutecake,Baby Talk,130261
1348,2023-12-10 17:47,Cutecake,Going Back,118886
1349,2023-12-10 17:49,Cutecake,Bliss Through Repetition,124705
1350,2023-12-10 17:51,Cutecake,Moon People,124431
1351,2023-12-10 17:53,Cutecake,Daytrip,121738
1352,2023-12-10 17:55,Cutecake,Leaning Back,118318
1353,2023-12-10 17:57,Cutecake,So Soon,107611
1354,2023-12-10 17:59,Cutecake,My Kind Of Club,138080
1355,2023-12-10 18:02,Cutecake,Love Letter,158250
1356,2023-12-10 18:05,Cutecake,How Pretty It Is,173333
1357,2023-12-10 18:07,Cutecake,I Go Up To Enjoy The View,129176
1358,2023-12-10 20:51,Cutecake,I'll Go To Italy And See For Myself,332975
1359,2023-12-10 20:53,Cutecake,Swamplands,136000
1360,2023-12-10 20:55,Birds Of The West,Green Jewel,103571
1361,2023-12-10 20:57,Smeeagain,Chamillion Bucks,153417
1362,2023-12-10 20:59,Baen Mow,Red Planet,120000
1363,2023-12-10 21:02,SamuW,Blush Blossoms,143850
1364,2023-12-10 21:03,SanelliX,Lucid night,101832
1365,2023-12-10 21:05,iTaZe,Sleeping Remedy,108214
1366,2023-12-10 21:07,Hans Hu$tle,Skydancer,131000
1367,2023-12-10 21:09,Smeeagain,Top Of The World,121481
1368,2023-12-10 21:12,Birds Of The West,Sleepy Friday,134583
1369,2023-12-10 21:14,Floating Anarchy,Sky,130909
1370,2023-12-10 21:16,Prime8,Downstream,141000
1371,2023-12-10 21:18,Deauxnuts,Slide,109024
1372,2023-12-10 21:20,Mozzie,Palette,143780
1373,2023-12-10 21:23,Beats for Trees,Twigs,174285
1374,2023-12-10 21:25,Birds Of The West,When We Last Spoke,111000
1375,2023-12-10 21:27,Iassu,Indian Summer,111000
1376,2023-12-10 21:29,Dolittlebeats,Harmony,101647
1377,2023-12-10 21:31,T.Check,dopeness miles,137790
1378,2023-12-10 21:33,Cutecake,Return Of The Cake,114527
1379,2023-12-10 21:35,Mozzie,Down by the River,109600
1380,2023-12-10 21:37,FLKS,Moonshine,113164
1381,2023-12-10 21:39,Kasimir,Golden Leaves,110731
1382,2023-12-10 21:40,Zen Park,Velvet,93987
1383,2023-12-10 21:42,MF Eistee,Bretagne,120000
